OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	16.497427766	0.000896484583512	0.0242050837548	0.0242050837548	0.000249737019351	0.0	0.00402440607555	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	8.53159062967	0.0362126360535	0.476892290182	0.977741173445	0.000636854063203	0.000774942480135	0.00171108190863	0.000128268765938
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	7.68511579323	0.0529880322424	0.476892290182	1.0	0.0012090556131	0.000749066535852	0.00168345036979	0.000613925689338
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	6.99455830974	0.0720714200683	0.486482085461	1.0	0.000426579754335	0.000121477228788	0.000100760698882	0.000149123337337
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	5.83753327231	0.11978775063	0.6468538534	1.0	1.59284829664e-05	2.94028559628e-05	3.907368335e-05	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	3.84203849021	0.279034069623	0.805676539821	1.0	0.262935459362	0.276360650479	0.27329992214	0.331548383409
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	3.83436332107	0.279914322079	0.805676539821	1.0	0.690721822954	0.672541631025	0.674010837888	0.622357983871
Unassigned	3.74778394374	0.290018433229	0.805676539821	1.0	0.00195870024219	0.002313846927	0.00480179812134	0.00222575562397
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	3.74404682909	0.29046184815	0.805676539821	1.0	0.00511994457892	0.00435842257195	0.0	0.0111952068436
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	3.61644104857	0.305971144293	0.805676539821	1.0	0.00151973083087	0.0029515651225	0.00371798544887	0.00213753488525
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	3.30456377196	0.347007957589	0.805676539821	1.0	0.000880431320418	0.00029074826008	0.000230792884235	6.90978171207e-05
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	3.22597975359	0.358078462143	0.805676539821	1.0	9.51352585538e-06	9.11398048432e-06	0.0	2.32105574348e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	2.45358424281	0.483737879153	0.885129009246	1.0	0.000217172122216	0.000224144997339	7.39522997591e-05	0.000398298769746
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	2.26208907362	0.519822512546	0.885129009246	1.0	0.00174705792896	0.000987520805395	0.000612207772566	0.00116146123402
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	2.2489126163	0.522378474422	0.885129009246	1.0	7.39634449897e-05	0.000133759781578	0.0	0.000134295483589
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	2.23790507272	0.524520894368	0.885129009246	1.0	0.00363289627016	0.00548631438885	0.00557621038635	0.00335773347533
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	1.57134995133	0.665903330292	0.937685401907	1.0	1.28769733962e-06	6.82737109374e-06	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	1.49965165224	0.682350731153	0.937685401907	1.0	0.000348054179779	0.000283423747111	0.000413612031715	0.000209129680703
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	1.49278020592	0.683937654804	0.937685401907	1.0	9.87452252488e-05	0.000129488803624	5.67859170926e-05	4.54153696269e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	1.41810109468	0.701297273411	0.937685401907	1.0	0.00612170863673	0.00612515529996	0.00205344361713	0.00459072578116
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	0.91775517501	0.82114109986	0.937685401907	1.0	9.44015179764e-06	1.33758381578e-05	0.0	0.0
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	0.90046614547	0.825315315941	0.937685401907	1.0	0.000983712134696	0.00210404070444	0.000211847001351	0.00068632046151
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	0.771260752812	0.856327999725	0.937685401907	1.0	0.000520985023932	0.0014225590483	0.00110290937426	0.00353001607235
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	0.589235027247	0.898892285362	0.937685401907	1.0	0.00107814769932	0.000233015768791	0.0	0.000509331998135
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.556799383415	0.906246917627	0.937685401907	1.0	0.0194783149745	0.0222491562677	0.0262789223802	0.0149043889647
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	0.463849500788	0.926758631007	0.937685401907	1.0	4.75676292769e-06	9.62566984238e-05	0.0	2.43919096914e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.412322274885	0.937685401907	0.937685401907	1.0	0.0	4.09301259494e-06	0.0	0.0
