OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Fusobacteria	7.44372188318	0.0590222469774	0.588589850172	0.649244716751	1.74462220206e-05	0.000296357423542	0.00492838883453	8.19041066719e-06
k__Bacteria; p__Proteobacteria	6.09633281121	0.107016336395	0.588589850172	1.0	0.0300192455415	0.0256299345132	0.0147248696921	0.0488109489097
k__Bacteria; p__Lentisphaerae	3.7042433011	0.295222428544	0.859784304081	1.0	0.000275619001896	8.85709478883e-05	0.000121120028325	5.67316652784e-05
k__Bacteria; p__Firmicutes	2.43281706092	0.48755497396	0.859784304081	1.0	0.277574209117	0.295865684164	0.289277699757	0.242454312477
Unassigned	2.10749362321	0.55039824062	0.859784304081	1.0	0.00178023714703	0.00213875887349	0.00259169625575	0.00418806477221
k__Bacteria; p__Tenericutes	1.8096916535	0.61282819777	0.859784304081	1.0	0.00559180715516	0.00741240266812	0.00703391648578	0.00460657196494
k__Bacteria; p__Verrucomicrobia	1.68456461656	0.640370869702	0.859784304081	1.0	0.00353683567198	0.00301231742979	0.00111595887985	0.000602536349565
k__Bacteria; p__Actinobacteria	1.07343551635	0.783490413393	0.859784304081	1.0	0.00146924911748	0.0017692111476	0.00607257441489	0.0023865142962
k__Bacteria; p__Synergistetes	1.04131323122	0.791256757411	0.859784304081	1.0	4.34647490019e-06	1.21526565109e-05	0.0	1.08876912429e-05
k__Bacteria; p__Cyanobacteria	1.01487547082	0.797652594332	0.859784304081	1.0	0.000859929977988	0.000714140307729	0.00159453302961	0.000257753555113
k__Bacteria; p__Bacteroidetes	0.756737665201	0.859784304081	0.859784304081	1.0	0.678871074573	0.663060469868	0.672539242622	0.696617487909
