OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	7.85548837672	0.0490946736867	0.958495178757	1.0	1.77309945618e-05	6.03878935679e-06	0.000119161105815	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	5.88347076766	0.117419329349	0.958495178757	1.0	0.000175419103433	0.000188345797151	5.87383274504e-05	6.41487425849e-05
Unassigned	4.44618089989	0.217141358881	0.958495178757	1.0	0.0019410430618	0.00230611306622	0.00150382557615	0.00326607411912
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	3.73606134525	0.291411376487	0.958495178757	1.0	0.262952055397	0.290350678059	0.238443033105	0.254958955212
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	3.333426105	0.343017383701	0.958495178757	1.0	0.682964197283	0.660192282601	0.728326932814	0.69283238011
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	3.23607639624	0.356639170788	0.958495178757	1.0	0.0	3.98576246884e-06	7.65814060346e-06	1.70108529242e-05
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	3.17796538861	0.364991890189	0.958495178757	1.0	3.86228659212e-05	0.000125043978767	1.14889705882e-05	0.000162359162597
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	3.09831606425	0.376713769964	0.958495178757	1.0	0.000132728284227	0.000255027401771	0.000608617603287	0.00015618831866
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	2.95051728654	0.399317527564	0.958495178757	1.0	0.00137064048718	0.00113228318447	0.0014247805591	0.000500148297136
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	2.74225753873	0.433093768234	0.958495178757	1.0	7.39634449897e-05	0.000127220350749	0.000168479093276	0.000125325747479
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	2.50790139694	0.473864816262	0.958495178757	1.0	0.000688793349034	0.000929452887048	0.000798114827935	0.000412840767895
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	2.38635677329	0.496179357959	0.958495178757	1.0	0.000249928834218	0.000924579526767	0.0	0.000192244856911
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	2.34430919627	0.50408562463	0.958495178757	1.0	0.000169625765521	0.000499190223048	2.20921241577e-05	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	2.31519117877	0.509616929002	0.958495178757	1.0	0.000886337221274	0.00162190799916	0.00300655344197	0.00127092154896
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	2.19721406726	0.532497321532	0.958495178757	1.0	0.000935908389664	5.08942740857e-05	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	1.87624892431	0.598484497048	0.960069329516	1.0	0.00396593319238	0.00646809331989	0.0081891067532	0.00338430785592
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	1.71032752471	0.634640196603	0.960069329516	1.0	0.0225012661914	0.0211563460305	0.00851441914691	0.0230879504365
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	1.54490068665	0.671946712275	0.960069329516	1.0	0.00250551066956	0.00271975870978	0.00128632787106	0.00304457005577
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	1.4217731652	0.700439010884	0.960069329516	1.0	0.000313109173498	0.000274316189998	0.0006030101055	0.000254139947854
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	1.29736661877	0.729758493582	0.960069329516	1.0	1.88628015993e-05	2.90715601789e-05	0.0	9.83719243193e-06
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	1.22622917353	0.746720589624	0.960069329516	1.0	1.05846224199e-05	1.07528524523e-05	7.65814060346e-06	9.43289438931e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	0.68921780625	0.875737052272	0.995068159763	1.0	0.000670922765195	0.000305022639699	0.000241050712698	0.000242462390365
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	0.668922752452	0.880488125574	0.995068159763	1.0	0.0054838651515	0.0048839979858	0.000452928034139	0.00626155473021
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	0.439009216263	0.932071286022	0.995068159763	1.0	1.92866262676e-05	5.92201800116e-05	0.0	0.000235860182084
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.412322274885	0.937685401907	0.995068159763	1.0	0.0	4.09301259494e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	0.247734933671	0.969538450553	0.995068159763	1.0	0.011048741455	0.00358932472186	0.00320025248785	0.00752870260295
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	0.0710590994678	0.995068159763	0.995068159763	1.0	0.000864922870166	0.00178695889569	0.00300577105916	0.00198258397452
