OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	5.62442276488	0.131383283722	0.947144123681	1.0	0.00385984324525	0.00290151658314	0.00010199924979	0.000552101649314
k__Bacteria; p__Tenericutes; c__RF3	4.03309037693	0.257913065268	0.947144123681	1.0	0.00189899170241	0.00167160469376	0.0043156329048	0.00100541216172
k__Bacteria; p__Tenericutes; c__Mollicutes	3.6389661845	0.303180860288	0.947144123681	1.0	0.0113764850447	0.00425824096757	0.000765102353597	0.00365861710476
k__Bacteria; p__Synergistetes; c__Synergistia	3.49187019582	0.321818060885	0.947144123681	1.0	1.66658598408e-05	5.9978857031e-06	0.0	3.35030761838e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	3.25432764882	0.354050139018	0.947144123681	1.0	0.000191862148043	0.000268539932765	3.76585056817e-05	0.000165473341962
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	2.79608572591	0.424144681684	0.947144123681	1.0	0.000709466430521	0.00120226403152	0.00214692572323	0.000689650475632
k__Bacteria; p__Verrucomicrobia; c__Opitutae	2.72388439457	0.436183639518	0.947144123681	1.0	1.60255411164e-05	8.10033765119e-05	0.0	0.000104800540906
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	2.16630355118	0.538615980349	0.947144123681	1.0	0.00299746223731	0.00633751072873	1.28032776391e-05	0.00161916956387
k__Bacteria; p__Actinobacteria; c__Actinobacteria	1.9741863735	0.577781669201	0.947144123681	1.0	0.00035084578692	0.00106199123408	5.99173540537e-05	0.000278842972969
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	1.86005087669	0.601955177083	0.947144123681	1.0	0.0179783638233	0.0201080989494	0.0231317685183	0.0310141693256
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.58045772621	0.663828971924	0.947144123681	1.0	0.00166718438458	0.00217366423482	0.00332709655184	0.00131927484375
k__Bacteria; p__Firmicutes; c__Bacilli	1.26787811007	0.736774496815	0.947144123681	1.0	0.000342312810315	0.000471754877886	0.000397389135635	0.000524531575504
Unassigned	1.14836227209	0.765413898143	0.947144123681	1.0	0.00300502426887	0.00210489818324	0.00197438994533	0.00303076543416
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.05697879286	0.787468383597	0.947144123681	1.0	0.000163149626853	0.000480159425774	0.0	0.000132790983213
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	0.914345948035	0.821964493916	0.947144123681	1.0	8.29084276417e-06	1.36100575343e-05	0.0	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	0.862917969792	0.834366055698	0.947144123681	1.0	4.59131918222e-05	0.000125237911573	2.81848928974e-05	0.000147024954982
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.584253073198	0.900027619463	0.947144123681	1.0	0.664837025457	0.673178668195	0.646448762772	0.659247754478
k__Bacteria; p__Firmicutes; c__Clostridia	0.443130005004	0.931195564005	0.947144123681	1.0	0.27927327311	0.277686545175	0.313367697519	0.291086975711
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	0.433038401992	0.933336068779	0.947144123681	1.0	0.00978772696981	0.00529130660072	0.00385105785126	0.00460034768928
k__Bacteria; p__Cyanobacteria; c__4C0d-2	0.366143529066	0.947144123681	0.947144123681	1.0	0.00147408751938	0.000577386954385	3.36134453782e-05	0.000788794117415
