OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Synergistetes; c__Synergistia	10.7067952202	0.0134217454137	0.268434908273	0.268434908273	0.0	1.22715144684e-05	5.32000893919e-05	0.0
k__Bacteria; p__Firmicutes; c__Bacilli	7.6943215142	0.0527701999881	0.484340393606	1.0	0.000372000733978	0.000419283416035	0.00171113390893	0.000426221281383
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	5.65938513978	0.129410391529	0.484340393606	1.0	0.0186675658185	0.0233079022537	0.00871529564695	0.0145250677288
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	5.35138684456	0.147802515992	0.484340393606	1.0	0.0	7.72839238456e-06	4.05926527299e-05	3.50473840633e-05
k__Bacteria; p__Tenericutes; c__RF3	5.13636822832	0.162079636235	0.484340393606	1.0	0.00176439903422	0.00136267609703	0.00484980186118	0.00293569831112
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	5.0336306732	0.16935104012	0.484340393606	1.0	0.000253107073241	0.000196322290298	0.000379070535317	0.00043577541492
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	4.83390652118	0.184371238821	0.484340393606	1.0	0.00363516995156	0.00615713075391	0.0101942582208	0.00514267274126
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	4.71694969494	0.193736157442	0.484340393606	1.0	0.00114837180762	0.00108610154426	0.00114612242764	0.0011498089036
k__Bacteria; p__Actinobacteria; c__Actinobacteria	4.37185058333	0.224009728204	0.49779939601	1.0	0.000282106061537	0.000744873689323	0.00391783606843	0.001199090708
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	2.97344732519	0.395737220311	0.763474426696	1.0	0.00154203467265	0.00233912804967	0.00108768738525	0.00110935320687
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	2.77244159672	0.428056636076	0.763474426696	1.0	7.09208582703e-05	0.000110408625221	0.0	0.000215716092981
k__Bacteria; p__Cyanobacteria; c__4C0d-2	2.59660721717	0.458084656017	0.763474426696	1.0	0.000835023500022	0.000828660975725	6.8409050226e-05	2.74111256783e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	2.36895512039	0.499439778494	0.768368889991	1.0	0.00297586499401	0.00620776253377	0.00611002553849	0.000658385092988
Unassigned	2.03170421125	0.56585252173	0.808360745328	1.0	0.00202884888241	0.00245010850896	0.00348582897275	0.00167846462879
k__Bacteria; p__Tenericutes; c__Mollicutes	1.57222941202	0.665702876665	0.815194076028	1.0	0.00460019879257	0.00471992399833	0.00392161667426	0.0084350890502
k__Bacteria; p__Verrucomicrobia; c__Opitutae	1.36703685547	0.713279335032	0.815194076028	1.0	1.25673136739e-05	8.53782279285e-05	0.0	8.20243682921e-05
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	1.27467903599	0.735154390221	0.815194076028	1.0	0.000690423586637	0.00288375040092	0.00112465466031	0.00436995916881
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.12402192495	0.771278487699	0.815194076028	1.0	5.1377032925e-06	0.000404581923292	0.0	0.00080165468135
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	1.11093763726	0.774434372226	0.815194076028	1.0	0.682395235146	0.663785456635	0.662559403499	0.690596525516
k__Bacteria; p__Firmicutes; c__Clostridia	0.343291259091	0.951691124276	0.951691124276	1.0	0.27872102407	0.28289055017	0.290635062808	0.266176034595
